ohio-state,texas-san-antonio,george-mason,villanova,west-virginia,clemson,kentucky,princeton,xavier,marquette,syracuse,indiana-state,washington,georgia,north-carolina,long-island-university,duke,hampton,michigan,tennessee,arizona,memphis,texas,oakland,cincinnati,missouri,connecticut,bucknell,temple,penn-state,san-diego-state,northern-colorado,pittsburgh,north-carolina-asheville,butler,old-dominion,kansas-state,utah-state,wisconsin,belmont,st-johns-ny,gonzaga,brigham-young,wofford,ucla,michigan-state,florida,california-santa-barbara,kansas,boston-university,nevada-las-vegas,illinois,vanderbilt,richmond,louisville,morehead-state,georgetown,virginia-commonwealth,purdue,saint-peters,texas-am,florida-state,notre-dame,akron
ohio-state,george-mason,west-virginia,kentucky,marquette,syracuse,washington,north-carolina,duke,michigan,arizona,texas,cincinnati,connecticut,temple,san-diego-state,kansas,illinois,richmond,morehead-state,virginia-commonwealth,purdue,florida-state,notre-dame,pittsburgh,butler,kansas-state,wisconsin,gonzaga,brigham-young,ucla,florida
ohio-state,kentucky,marquette,north-carolina,duke,arizona,connecticut,san-diego-state,kansas,richmond,virginia-commonwealth,florida-state,butler,wisconsin,brigham-young,florida
kentucky,north-carolina,arizona,connecticut,kansas,virginia-commonwealth,butler,florida
kentucky,connecticut,virginia-commonwealth,butler
connecticut,butler
connecticut
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1,3,5,7,10,11,13,15,17,19,21,23,25,27,29,31,49,52,54,56,58,59,62,63,33,35,37,39,42,43,45,47
1,7,10,15,17,21,27,31,49,54,58,62,35,39,43,47
7,15,21,27,49,58,35,47
7,27,58,35
27,35
27
