syracuse,north-carolina-asheville,kansas-state,southern-mississippi,vanderbilt,harvard,wisconsin,montana,cincinnati,texas,florida-state,st-bonaventure,gonzaga,west-virginia,ohio-state,loyola-md,north-carolina,vermont,creighton,alabama,temple,south-florida,michigan,ohio,san-diego-state,north-carolina-state,georgetown,belmont,saint-marys-ca,purdue,kansas,detroit-mercy,kentucky,western-kentucky,iowa-state,connecticut,wichita-state,virginia-commonwealth,indiana,new-mexico-state,nevada-las-vegas,colorado,baylor,south-dakota-state,notre-dame,xavier,duke,lehigh,michigan-state,long-island-university,memphis,saint-louis,new-mexico,long-beach-state,louisville,davidson,murray-state,colorado-state,marquette,brigham-young,florida,virginia,missouri,norfolk-state
kentucky,iowa-state,virginia-commonwealth,indiana,colorado,baylor,xavier,lehigh,michigan-state,saint-louis,new-mexico,louisville,murray-state,marquette,florida,norfolk-state,syracuse,kansas-state,vanderbilt,wisconsin,cincinnati,florida-state,gonzaga,ohio-state,syracuse,wisconsin,cincinnati,ohio-state,north-carolina,creighton,south-florida,ohio,north-carolina-state,georgetown,purdue,kansas
kentucky,indiana,baylor,xavier,michigan-state,louisville,marquette,louisville,florida,syracuse,wisconsin,cincinnati,ohio-state,north-carolina,ohio,north-carolina-state,kansas
kentucky,baylor,louisville,florida,syracuse,ohio-state,north-carolina,kansas
kentucky,louisville,ohio-state,kansas
kentucky,kansas
kentucky
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
33,35,38,39,42,43,46,48,49,52,53,55,57,59,61,64,1,3,5,7,9,11,13,15,1,7,9,15,17,19,22,24,26,27,30,31
33,39,43,46,49,55,59,55,61,1,7,9,15,17,24,26,31
33,43,55,61,1,15,17,31
33,55,15,31
33,31
33
